id,path,target
SOI (889),./data/SOI/SOI (889).png,3
CWI (891),./data/CWI/CWI (891).png,1
CWI (1016),./data/CWI/CWI (1016).png,1
CI (285),./data/CI/CI (285).png,0
CWI (964),./data/CWI/CWI (964).png,1
SOI (5),./data/SOI/SOI (5).png,3
CI (237),./data/CI/CI (237).png,0
MCWI (244),./data/MCWI/MCWI (244).png,2
CWI (270),./data/CWI/CWI (270).png,1
SOI (147),./data/SOI/SOI (147).png,3
CI (1028),./data/CI/CI (1028).png,0
CWI (543),./data/CWI/CWI (543).png,1
CI (884),./data/CI/CI (884).png,0
SOI (803),./data/SOI/SOI (803).png,3
CI (392),./data/CI/CI (392).png,0
CWI (165),./data/CWI/CWI (165).png,1
MCWI (1032),./data/MCWI/MCWI (1032).png,2
CWI (726),./data/CWI/CWI (726).png,1
SOI (831),./data/SOI/SOI (831).png,3
SOI (260),./data/SOI/SOI (260).png,3
MCWI (1175),./data/MCWI/MCWI (1175).png,2
CI (547),./data/CI/CI (547).png,0
CI (1061),./data/CI/CI (1061).png,0
SOI (26),./data/SOI/SOI (26).png,3
MCWI (255),./data/MCWI/MCWI (255).png,2
CI (301),./data/CI/CI (301).png,0
MCWI (706),./data/MCWI/MCWI (706).png,2
MCWI (37),./data/MCWI/MCWI (37).png,2
CI (1195),./data/CI/CI (1195).png,0
SOI (568),./data/SOI/SOI (568).png,3
MCWI (179),./data/MCWI/MCWI (179).png,2
CI (919),./data/CI/CI (919).png,0
MCWI (452),./data/MCWI/MCWI (452).png,2
SOI (294),./data/SOI/SOI (294).png,3
CI (986),./data/CI/CI (986).png,0
SOI (752),./data/SOI/SOI (752).png,3
CWI (838),./data/CWI/CWI (838).png,1
MCWI (195),./data/MCWI/MCWI (195).png,2
CI (1100),./data/CI/CI (1100).png,0
CI (1177),./data/CI/CI (1177).png,0
MCWI (590),./data/MCWI/MCWI (590).png,2
MCWI (480),./data/MCWI/MCWI (480).png,2
CWI (247),./data/CWI/CWI (247).png,1
SOI (487),./data/SOI/SOI (487).png,3
CI (850),./data/CI/CI (850).png,0
CWI (386),./data/CWI/CWI (386).png,1
CI (608),./data/CI/CI (608).png,0
CWI (622),./data/CWI/CWI (622).png,1
CI (1019),./data/CI/CI (1019).png,0
CWI (301),./data/CWI/CWI (301).png,1
SOI (1180),./data/SOI/SOI (1180).png,3
CI (35),./data/CI/CI (35).png,0
CWI (937),./data/CWI/CWI (937).png,1
CI (779),./data/CI/CI (779).png,0
SOI (495),./data/SOI/SOI (495).png,3
CWI (544),./data/CWI/CWI (544).png,1
CWI (1088),./data/CWI/CWI (1088).png,1
MCWI (46),./data/MCWI/MCWI (46).png,2
MCWI (280),./data/MCWI/MCWI (280).png,2
CWI (918),./data/CWI/CWI (918).png,1
CI (325),./data/CI/CI (325).png,0
MCWI (764),./data/MCWI/MCWI (764).png,2
MCWI (982),./data/MCWI/MCWI (982).png,2
MCWI (548),./data/MCWI/MCWI (548).png,2
SOI (1178),./data/SOI/SOI (1178).png,3
MCWI (81),./data/MCWI/MCWI (81).png,2
CI (132),./data/CI/CI (132).png,0
CI (784),./data/CI/CI (784).png,0
MCWI (131),./data/MCWI/MCWI (131).png,2
MCWI (907),./data/MCWI/MCWI (907).png,2
CWI (624),./data/CWI/CWI (624).png,1
CWI (1054),./data/CWI/CWI (1054).png,1
SOI (1087),./data/SOI/SOI (1087).png,3
CWI (560),./data/CWI/CWI (560).png,1
CWI (273),./data/CWI/CWI (273).png,1
CI (362),./data/CI/CI (362).png,0
CI (267),./data/CI/CI (267).png,0
MCWI (5),./data/MCWI/MCWI (5).png,2
CWI (507),./data/CWI/CWI (507).png,1
SOI (665),./data/SOI/SOI (665).png,3
MCWI (685),./data/MCWI/MCWI (685).png,2
SOI (410),./data/SOI/SOI (410).png,3
CWI (69),./data/CWI/CWI (69).png,1
SOI (1187),./data/SOI/SOI (1187).png,3
CWI (397),./data/CWI/CWI (397).png,1
CWI (167),./data/CWI/CWI (167).png,1
MCWI (703),./data/MCWI/MCWI (703).png,2
SOI (1031),./data/SOI/SOI (1031).png,3
CI (1016),./data/CI/CI (1016).png,0
CWI (448),./data/CWI/CWI (448).png,1
CI (103),./data/CI/CI (103).png,0
CWI (713),./data/CWI/CWI (713).png,1
MCWI (54),./data/MCWI/MCWI (54).png,2
CWI (240),./data/CWI/CWI (240).png,1
CWI (373),./data/CWI/CWI (373).png,1
CWI (36),./data/CWI/CWI (36).png,1
CWI (452),./data/CWI/CWI (452).png,1
CWI (66),./data/CWI/CWI (66).png,1
MCWI (153),./data/MCWI/MCWI (153).png,2
CI (755),./data/CI/CI (755).png,0
SOI (131),./data/SOI/SOI (131).png,3
MCWI (995),./data/MCWI/MCWI (995).png,2
MCWI (227),./data/MCWI/MCWI (227).png,2
MCWI (964),./data/MCWI/MCWI (964).png,2
MCWI (374),./data/MCWI/MCWI (374).png,2
MCWI (402),./data/MCWI/MCWI (402).png,2
CI (545),./data/CI/CI (545).png,0
CWI (816),./data/CWI/CWI (816).png,1
SOI (338),./data/SOI/SOI (338).png,3
SOI (173),./data/SOI/SOI (173).png,3
SOI (76),./data/SOI/SOI (76).png,3
CI (978),./data/CI/CI (978).png,0
CI (984),./data/CI/CI (984).png,0
MCWI (736),./data/MCWI/MCWI (736).png,2
CWI (605),./data/CWI/CWI (605).png,1
MCWI (276),./data/MCWI/MCWI (276).png,2
CWI (799),./data/CWI/CWI (799).png,1
SOI (874),./data/SOI/SOI (874).png,3
SOI (683),./data/SOI/SOI (683).png,3
CI (681),./data/CI/CI (681).png,0
MCWI (882),./data/MCWI/MCWI (882).png,2
CWI (1162),./data/CWI/CWI (1162).png,1
CI (251),./data/CI/CI (251).png,0
CWI (390),./data/CWI/CWI (390).png,1
SOI (419),./data/SOI/SOI (419).png,3
SOI (927),./data/SOI/SOI (927).png,3
MCWI (727),./data/MCWI/MCWI (727).png,2
CI (966),./data/CI/CI (966).png,0
MCWI (25),./data/MCWI/MCWI (25).png,2
SOI (655),./data/SOI/SOI (655).png,3
SOI (265),./data/SOI/SOI (265).png,3
SOI (929),./data/SOI/SOI (929).png,3
CI (1059),./data/CI/CI (1059).png,0
CWI (106),./data/CWI/CWI (106).png,1
MCWI (951),./data/MCWI/MCWI (951).png,2
MCWI (644),./data/MCWI/MCWI (644).png,2
CWI (552),./data/CWI/CWI (552).png,1
SOI (509),./data/SOI/SOI (509).png,3
CWI (280),./data/CWI/CWI (280).png,1
CI (1134),./data/CI/CI (1134).png,0
CWI (1104),./data/CWI/CWI (1104).png,1
SOI (65),./data/SOI/SOI (65).png,3
CI (451),./data/CI/CI (451).png,0
CI (1193),./data/CI/CI (1193).png,0
CWI (682),./data/CWI/CWI (682).png,1
SOI (204),./data/SOI/SOI (204).png,3
CI (927),./data/CI/CI (927).png,0
CI (569),./data/CI/CI (569).png,0
MCWI (735),./data/MCWI/MCWI (735).png,2
MCWI (1017),./data/MCWI/MCWI (1017).png,2
MCWI (170),./data/MCWI/MCWI (170).png,2
CWI (700),./data/CWI/CWI (700).png,1
CI (497),./data/CI/CI (497).png,0
SOI (119),./data/SOI/SOI (119).png,3
CWI (282),./data/CWI/CWI (282).png,1
MCWI (873),./data/MCWI/MCWI (873).png,2
SOI (764),./data/SOI/SOI (764).png,3
SOI (871),./data/SOI/SOI (871).png,3
SOI (522),./data/SOI/SOI (522).png,3
CWI (45),./data/CWI/CWI (45).png,1
CWI (321),./data/CWI/CWI (321).png,1
CWI (294),./data/CWI/CWI (294).png,1
SOI (354),./data/SOI/SOI (354).png,3
MCWI (75),./data/MCWI/MCWI (75).png,2
SOI (254),./data/SOI/SOI (254).png,3
MCWI (958),./data/MCWI/MCWI (958).png,2
MCWI (306),./data/MCWI/MCWI (306).png,2
SOI (187),./data/SOI/SOI (187).png,3
CWI (1062),./data/CWI/CWI (1062).png,1
CWI (350),./data/CWI/CWI (350).png,1
CI (63),./data/CI/CI (63).png,0
MCWI (175),./data/MCWI/MCWI (175).png,2
MCWI (1006),./data/MCWI/MCWI (1006).png,2
SOI (567),./data/SOI/SOI (567).png,3
MCWI (286),./data/MCWI/MCWI (286).png,2
SOI (716),./data/SOI/SOI (716).png,3
MCWI (550),./data/MCWI/MCWI (550).png,2
CI (156),./data/CI/CI (156).png,0
SOI (1051),./data/SOI/SOI (1051).png,3
CI (207),./data/CI/CI (207).png,0
SOI (1129),./data/SOI/SOI (1129).png,3
MCWI (393),./data/MCWI/MCWI (393).png,2
SOI (722),./data/SOI/SOI (722).png,3
SOI (788),./data/SOI/SOI (788).png,3
CWI (706),./data/CWI/CWI (706).png,1
MCWI (1069),./data/MCWI/MCWI (1069).png,2
CI (286),./data/CI/CI (286).png,0
MCWI (635),./data/MCWI/MCWI (635).png,2
CWI (311),./data/CWI/CWI (311).png,1
SOI (1125),./data/SOI/SOI (1125).png,3
SOI (668),./data/SOI/SOI (668).png,3
SOI (89),./data/SOI/SOI (89).png,3
MCWI (575),./data/MCWI/MCWI (575).png,2
CI (1075),./data/CI/CI (1075).png,0
CWI (260),./data/CWI/CWI (260).png,1
CI (922),./data/CI/CI (922).png,0
SOI (1163),./data/SOI/SOI (1163).png,3
SOI (754),./data/SOI/SOI (754).png,3
SOI (345),./data/SOI/SOI (345).png,3
CI (64),./data/CI/CI (64).png,0
CI (317),./data/CI/CI (317).png,0
CWI (54),./data/CWI/CWI (54).png,1
MCWI (1118),./data/MCWI/MCWI (1118).png,2
CI (1090),./data/CI/CI (1090).png,0
CWI (207),./data/CWI/CWI (207).png,1
CI (239),./data/CI/CI (239).png,0
CI (157),./data/CI/CI (157).png,0
CI (1103),./data/CI/CI (1103).png,0
MCWI (795),./data/MCWI/MCWI (795).png,2
CI (515),./data/CI/CI (515).png,0
MCWI (858),./data/MCWI/MCWI (858).png,2
MCWI (364),./data/MCWI/MCWI (364).png,2
CI (987),./data/CI/CI (987).png,0
CWI (639),./data/CWI/CWI (639).png,1
CI (724),./data/CI/CI (724).png,0
CWI (357),./data/CWI/CWI (357).png,1
MCWI (946),./data/MCWI/MCWI (946).png,2
SOI (125),./data/SOI/SOI (125).png,3
SOI (530),./data/SOI/SOI (530).png,3
MCWI (747),./data/MCWI/MCWI (747).png,2
CI (912),./data/CI/CI (912).png,0
CI (994),./data/CI/CI (994).png,0
SOI (886),./data/SOI/SOI (886).png,3
CI (192),./data/CI/CI (192).png,0
MCWI (980),./data/MCWI/MCWI (980).png,2
SOI (1137),./data/SOI/SOI (1137).png,3
CI (1012),./data/CI/CI (1012).png,0
MCWI (1085),./data/MCWI/MCWI (1085).png,2
CI (135),./data/CI/CI (135).png,0
CWI (750),./data/CWI/CWI (750).png,1
MCWI (256),./data/MCWI/MCWI (256).png,2
MCWI (1127),./data/MCWI/MCWI (1127).png,2
CWI (653),./data/CWI/CWI (653).png,1
MCWI (1170),./data/MCWI/MCWI (1170).png,2
SOI (731),./data/SOI/SOI (731).png,3
CWI (548),./data/CWI/CWI (548).png,1
CI (178),./data/CI/CI (178).png,0
MCWI (571),./data/MCWI/MCWI (571).png,2
CI (529),./data/CI/CI (529).png,0
SOI (698),./data/SOI/SOI (698).png,3
MCWI (896),./data/MCWI/MCWI (896).png,2
SOI (73),./data/SOI/SOI (73).png,3
CI (100),./data/CI/CI (100).png,0
SOI (241),./data/SOI/SOI (241).png,3
CWI (1145),./data/CWI/CWI (1145).png,1
